tweet_id,tweet_text,predicted_label,confidence
912461464279175168,9/25 5PM: Hurricane Maria will drift offshore mid-Atlantic coast through Wed. Tropical Storm Warning in effect for parts of North Carolina.,caution_and_advice,0.19994370639324188
913102996124442625,"NEW: Maria weakens into tropical storm with winds of 70 mph; tropical storm warnings remain in effect for Outer Banks, NC into tomorrow.",caution_and_advice,0.19950135052204132
913041370948014081,"Tropical Storm Maria Moving North, Bringing Gusty Winds, Rain, Storm-Surge Flooding to NC; Tropical Storm Warning",caution_and_advice,0.19780676066875458
913503048898695169,Tropical Storm #Maria ADVISORY 51 issued. #Maria continues to move eastward away from the united states.,caution_and_advice,0.1961239129304886
912328788490547200,"RT @wcti12: NEW: Hurricane Maria remains a Category 1, leaving parts of eastern North Carolina under a Tropical Storm Warning.",caution_and_advice,0.1941496580839157
912291380860538880,"#Maria is still a category 1 hurricane with sustained winds @ 75 mph. Impacts for Delmarva: Dangerous surf &amp; rip currents, coastal flooding",caution_and_advice,0.19394883513450623
910614206852091904,RT @WeatherNation: Hurricane Maria weakened to a Category 2 hurricane with sustained winds of 110 mph. #HurricaneMaria,caution_and_advice,0.1923895627260208
912254255733624834,Juli Marquez: Hurricane #Maria is expected to continue to weaken. Tropical Storm Warning issued for parts of the North Carolina coast.,caution_and_advice,0.19213269650936127
913774987017940994,Tropical Storm #Maria ADVISORY 54 issued. #Maria racing east-northeastward across the north atlantic.,caution_and_advice,0.1904866248369217
913016638978580480,#Maria is now a Tropical Storm with winds at 70 mph. Tropical Storm Warnings remain in effect along the coast. Updates now on @AMHQ.,caution_and_advice,0.19033001363277435
912958800910569472,Tropical Storm #Maria ADVISORY 45 issued. #Maria crawling northward off the north carolina outer banks.,caution_and_advice,0.18999814987182617
913117944875569152,"Tropical Storm Maria Slowly Moving North, Bringing Gusty Winds, Rain, Storm-Surge Flooding to North Carolina  - The Weather Channel",caution_and_advice,0.18952468037605286
912421482374057984,5:00 #Maria update. Winds still holding at 80mph. The storm will bring tropical storm conditions to the Outer Banks.,caution_and_advice,0.1885834038257599
913003264764989450,"LATEST: Tropical storm warning issued Tuesday morning through Wednesday as Maria moves past Outer Banks, North Carolina before turning east.",caution_and_advice,0.18843035399913788
910566085707083776,2PM ADVISORY: The center of Hurricane #Maria has emerged back over the water. It may re-intensify a bit. Current winds: 115 mph.,caution_and_advice,0.1879860907793045
911973577137762304,Maria weakens a bit. Tropical storm watches may be issued for the North Carolina coast. 11am Advisory:  #abc7ny,caution_and_advice,0.18789489567279816
912063516500258818,Maria may bring tropical storm conditions to the Carolinas as early as Monday night  via,caution_and_advice,0.1876123696565628
913321818643161088,NHC_Atlantic : Tropical Storm #Maria Advisory 49: Maria Weakens to a Tropical Storm.  (via ),caution_and_advice,0.18648457527160645
912163680896167936,"RT @CDiggsKGUNWX: As expected, hurricane Maria continues moving north over cooler water &amp; will weaken as a result. Low effect on U.S. http",caution_and_advice,0.1855410486459732
914046489990762496,NHC_Atlantic Tropical Storm #Maria Advisory 57: Maria Beginning Extratropical Transition.,caution_and_advice,0.18523360788822174
912107167762862081,RT @KatieWallsWSB: Tropical storm force winds extend 200 miles from the center of #Maria; hence the Tropical Storm Watch issued for NC http,caution_and_advice,0.18387529253959656
913020024796930048,Here is the latest information on Tropical Storm Maria. Strong winds and minor coastal flooding is expected today across SE VA and NE NC.,caution_and_advice,0.18349219858646393
912246610465132544,#WeatherChannel #BREAKING Tropical Storm Warning Issued For North Carolina Coast Ahead of Hurricane Maria,caution_and_advice,0.18302927911281586
912266206484320256,RT @IngridNews13: Tropical Update: Tropical Storm Warnings in effect for Outer Banks. Storm stays offshore. @WLOS_13 #maria,caution_and_advice,0.18301308155059814
911816789952270336,#HurricaneMaria is located to the north east of the #DominicanRepublic currently bringing strong winds and #flooding rain #MARIA2017,caution_and_advice,0.18293721973896027
912384797007327232,A tropical storm warning is in effect for the NC coast from Cape Lookout to Duck. More at  #Maria,caution_and_advice,0.182786762714386
913782692616986624,#hurricane Tropical Storm Maria Forecast Advisory Number 54  #tropical,caution_and_advice,0.18265049159526825
912297841896325121,A Tropical Storm Warning and Storm Surge Watch have been issued in Beaufort. Were monitoring Hurricane Maria,caution_and_advice,0.1821255087852478
912963361805099010,Tropical Storm Maria Wind Speed Probabilities Number 45,caution_and_advice,0.18193674087524414
912262594358120448,RT @VivianGonzalez7: #Maria continues to weaken. Tropical Storm Warning issued for portions of the North Carolina coast. #wsvn,caution_and_advice,0.1816212236881256
910797399781670912,Juli Marquez: #Maria is a Category 3 hurricane. It moves away from Puerto Rico but heavy rain &amp; flash flooding continue there this morning.,caution_and_advice,0.18096762895584106
912406370250457090,Hurricane Maria is moving up the US East Coast and some areas are issuing storm watches -,caution_and_advice,0.18020212650299072
912271216194572288,Tropical Storm Warning issued for coast of North Carolina as Maria moves northward  via @WTKR3,caution_and_advice,0.18017372488975525
912291150349955072,"* Tropical storm watch issued for part of NC as Maria moves off coast, dangerous surf  via",caution_and_advice,0.18011294305324554
910609079403413504,"Hurricane #Maria now a Cat 2 with winds at 110 mph; catastrophic” flash flooding occurring in portions of Puerto Rico, per @NHC_Atlantic",caution_and_advice,0.17921720445156097
912959582309404672,"disasteraware:Alert-Update: Tropical Storm - Maria, Advisory 45, WATCH, Max Winds 111kph/69mph, Gusts of 139kph/86",caution_and_advice,0.17898304760456085
910773592102711296,"Hurricane #Maria made landfall near Yabucoa, PR, ~6:15am ET w/ maximum sustained winds of 155 mph. Flash Flood Emergency for parts of PR.",caution_and_advice,0.17896078526973724
912376823215931393,NHC Update Hurricane Maria Potential Storm Surge Flooding Map   #flwx,caution_and_advice,0.17895914614200592
912349573464645633,MON 12PM: Tropical Storm Warning for Coastal North Carolina as outer bands of Maria approach Cape Hatteras. @nbc6,caution_and_advice,0.17889589071273804
912063829948891136,RT @wxbrad: Tropical Storm Watches are now in effect for the Outerbanks and Coastal areas of NC. #ncwx 3OBX #Maria,caution_and_advice,0.1787949949502945
912094375039168512,Washington Post Maria prompts tropical storm watches to be issued for Carolina and Virginia coastsWashington Post5 PM Update: Tropical sto,caution_and_advice,0.17878460884094238
