tweet_id,tweet_text,class_label,predicted_label,confidence,entropy,status
901136425348759552,Harvey upped to Category 2 hurricane with 110+ mph winds and flooding expected,other_relevant_information,caution_and_advice,0.85,,ok
902879911622451200,@realDonaldTrump on top of the tremendous devastation &amp; flooding from Harvey; gutted EPA will not act on airborne petrochemical pollution !?,other_relevant_information,infrastructure_and_utility_damage,0.8,,ok
902850940478345216,GOP has already signaled theyll delay funding #Harvey aid until they can figure out offsets and cut safety net programs elsewhere,other_relevant_information,not_humanitarian,0.95,,ok
901804797573156865,Houston faces catastrophic flooding as tropical storm Harvey lingers with pouring rain  via @HuffPostGreen,other_relevant_information,infrastructure_and_utility_damage,0.9,,ok
902836319700865025,Worked until he couldnt stand any more: Exhausted deputy praised for incredible Hurricane Harvey efforts,other_relevant_information,sympathy_and_support,0.85,,ok
903626456080797697,Great photos of #Texans on Thursday night at NRG Center Hurricane Harvey shelter by @coomerchron.  @HoustonChron,other_relevant_information,not_humanitarian,0.85,,ok
903358766908833792,Photos reveal the extent of flooding in Houston from #Harvey:,other_relevant_information,infrastructure_and_utility_damage,0.85,,ok
902722699520339968,"At 10, meet some of the #HoustonStrong folks now flooded out of their homes bec #harvey impact on reservoirs @wfaachannel8",other_relevant_information,displaced_people_and_evacuations,0.9,,ok
902655816175685641,A new resource to stay up-to-date with ways to help people affected by Hurricane Harvey.,other_relevant_information,rescue_volunteering_or_donation_effort,0.85,,ok
903416888159547395,Why would any foreign countries offer the US aid when Trump preaches America First? To score political points.,other_relevant_information,not_humanitarian,0.95,,ok
903622503846830080,"140K+ have signed a petition to honor @MattressMack, the #Houston furniture store owner who took in #Harvey evacuees",other_relevant_information,rescue_volunteering_or_donation_effort,0.95,,ok
903464947442741248,@Staples can you help #Houston kids and teachers with school supplies? #Harvey,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.85,,ok
902696958233645056,"300,000 are without power and floods are intensifying in Texas. Give to local vetted nonprofits:  #HurricaneHarvey",other_relevant_information,infrastructure_and_utility_damage,0.9,,ok
903762921859293185,RT @sljournal: school librarians &amp; the #HurricaneHarvey Book Club:  @TXLA #slms,other_relevant_information,not_humanitarian,0.95,,ok
901831318589382656,"Latest NHC #Harvey forecast continues to show a dire scenario for Houston. Heavy rains continue through Wed., with 50 totals now expected.",other_relevant_information,caution_and_advice,0.85,,ok
902697949955842049,Lets do everything we can but dont give to the Red Cross. Give to local orgs/groups etc that will stay after the rest of world forgets.,other_relevant_information,rescue_volunteering_or_donation_effort,0.85,,ok
901804965643132928,Out here looking at the results of #hurricaneharvey,other_relevant_information,not_humanitarian,0.85,,ok
902917770450309120,They dont need your black heart. Just rescind your policy and grant them aid.,not_humanitarian,requests_or_urgent_needs,0.7,,ok
902674632238649345,"This home in Highlands, just E of Houston was built on 12 ft piers to stay above flood waters. It now has 4 ft of water inside. #Harvey",other_relevant_information,infrastructure_and_utility_damage,0.95,,ok
901805542892609536,The Coast Guard is so busy with rescues that they are requesting additional helicopters to respond to #Harvey flooding.,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.95,,ok
901809620360077312,Wet balls #HurricaneHarvey,other_relevant_information,not_humanitarian,0.95,,ok
901800835943997440,RT @larrysstarlet: Apartments in northwest houston right now by west 43rd st @KPRC2 #HurricaneHarvey #houstonfloods,other_relevant_information,infrastructure_and_utility_damage,0.85,,ok
903415061041082368,"Hurricane Harvey - 19 dead, 19,000 people rescued, 1000 pets rescued",rescue_volunteering_or_donation_effort,injured_or_dead_people,0.9,,ok
902610038673465344,Son is stranded at Cavalcade and Russell (NE Houston). Can anyone open their homes? #Harvey2017 #Houston,other_relevant_information,requests_or_urgent_needs,0.95,,ok
903058467606466565,"If you have family that needs rescued in #PortArthur #Beaumont areas, here are numbers to call! #HurricaneHarvey",rescue_volunteering_or_donation_effort,requests_or_urgent_needs,0.95,,ok
902643114275471360,Those in areas affected by #Harvey will be given 1st consideration for our Community Impact loans of up to $1.5M.,other_relevant_information,rescue_volunteering_or_donation_effort,0.85,,ok
901831525922201604,RT @fredcantu: And I thought we had it bad. KHOU in Houston has water in their bldg.,other_relevant_information,infrastructure_and_utility_damage,0.85,,ok
902850789986754564,Me when I hear ppl say that Trump can be presidential with the response to #HurricaneHarvey,other_relevant_information,not_humanitarian,0.95,,ok
902655205300428800,Be aware of internet scams asking for money for Hurricane Harvey victims. Never give out your credit card information to a stranger online.,other_relevant_information,caution_and_advice,0.95,,ok
903706804449939458,#USArmy @NashvilleCorps is working to manage runoff water from remnants of Hurricane #Harvey.,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,0.85,,ok
902651984418889728,Bets are open as to how many historic disasters the US will have to endure before it joins intl #ClimateChange mitigation efforts. 🤔,other_relevant_information,not_humanitarian,0.95,,ok
902626744426946560,Donald Trump Arrives In Texas To Survey Hurricane Harvey Damage: HOUSTON ― President Donald,infrastructure_and_utility_damage,not_humanitarian,0.9,,ok
903699967512076289,@CU_PSCCM is in! Are you? Add your lab to the list for hosting displaced scientists bc of #Harvey here: .,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,0.9,,ok
902633936030924804,"Im sure all know this already, but Trump is lying. The govt is NOT helping #HurricaneHarvey victims. Citizens and Mexicans are the heroes.",other_relevant_information,rescue_volunteering_or_donation_effort,0.85,,ok
903471985841250304,How to find critical medical care if youre a hurricane survivor #harvey,other_relevant_information,caution_and_advice,0.95,,ok
903046681503162368,Amoral: without ANY morality.,other_relevant_information,not_humanitarian,0.95,,ok
901804913407250433,"Today, when hes not campaigning or writing book reviews hes bragging about the size of his floods, Wow doesnt cut it. @BlogLiberally",other_relevant_information,not_humanitarian,0.95,,ok
903604262327996418,Hurricane Harvey: Best Buy apologises for selling $43 cases of water in Texas during tropical storm  via Yahoo!,other_relevant_information,not_humanitarian,0.95,,ok
902633192485564417,. @cassandrajar got the rest of the story behind the #HurricaneHarvey photo by @louisdeluca  #HoustonStrong,other_relevant_information,not_humanitarian,0.95,,ok
902847921414168576,the images are devastating please help @savethechildren reach children and families affected by #hurricaneharvey 💔,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.95,,ok
902644945110134785,Join Democrats and Indivisibles at the New Braunfels Food Bank on Thursday to help support #Harvey relief efforts:,sympathy_and_support,rescue_volunteering_or_donation_effort,0.95,,ok
901650738899767300,@KHOUweather @abc13houston Severe street flooding (up to knees) on W 24th b/t Yale/Shepherd #HurricaneHarvey,other_relevant_information,infrastructure_and_utility_damage,0.95,,ok
902732598996123648,@SrBachchan Comparing hurricane with heavy rains this is the effect after panama 😂😂😂@Shehla_Rashid @laluprasadrjd,other_relevant_information,not_humanitarian,0.95,,ok
901747077947981824,The latest The Daily Ratatat!  Thanks to @CherylStrayed #hurricaneharvey #harvey,other_relevant_information,not_humanitarian,0.95,,ok
903404845448777728,Dispelling rumors in #Houston as #HarveyFlood has rescues ongoing while #HarveyRecoverys long haul begins in areas @FOX29philly,rescue_volunteering_or_donation_effort,other_relevant_information,0.85,,ok
903747576448655363,So glad you were there @kevezell to speak with @POTUS and represent S Baptist Disaster Relief Ministries!,rescue_volunteering_or_donation_effort,not_humanitarian,0.95,,ok
