tweet_id,tweet_text,class_label,predicted_label,confidence,entropy,status
1107353602434183169,"Maybe armchair critics like @lilomatic can appreciate what the real situation on the ground is like, in mounting rescue operations within the affected areas. Mountainous areas like Chimanimani, Chipinge, Vumba, Nyanga, etc are no stroll in the park.",caution_and_advice,rescue_volunteering_or_donation_effort,0.7,,ok
1108735335733825536,RT @povozim: Total Zimbabwe on the fuel situation in the country following Cyclone Idai floods #Zimbabwe #CycloneIdai,other_relevant_information,infrastructure_and_utility_damage,0.85,,ok
1113073066131800064,Disease outbreaks: INGC maps potential risk areas in Sofala – #Mozambique  #Floods #CycloneIdai,caution_and_advice,other_relevant_information,0.85,,ok
1108742891927687170,My thoughts are with the thousands of kids and families affected by #CycloneIdai in #Mozambique #Malawi and #Zimbabwe. Please consider giving to @SavetheChildren who is helping those in need:,sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,,ok
1109463868940664832,A discussion on #CycloneIdai and appeal for assistance #Malawi #SABC #MalawiFloods #MalawiFloods2019,other_relevant_information,rescue_volunteering_or_donation_effort,0.85,,ok
1117135437171183616,"Join Mission with @FAOMozambique, @UNICEF_Moz &amp; @CruzVermelhaMOZ to support local #activists in #CycloneIdai affected areas to carry out nutritional education, hygiene and environmental sanitation activities in Manica Province #Investinhumanity",other_relevant_information,rescue_volunteering_or_donation_effort,0.9,,ok
1110852427371171840,A delegation of Bulawayo City Councillors staged a walkout during a #CycloneIdai victims prayer service at Harvest House Intl Church last Sunday after Rev Frank Kunda allegedly praised Pres Mnangagwa for his visionary leadership and foresight”. Lets do a poll:,sympathy_and_support,not_humanitarian,0.9,,ok
1110071683652771840,Darikwa dedicates win to cyclone victims  @NewsDayZimbabwe @HStvZim @263Chat @thestandardzim #CycloneIdai #GoWarriorsGo,other_relevant_information,sympathy_and_support,0.9,,ok
1106916905451962370,"This is a house of a friend who works in Chimanimani, called him and he is safe because he had gone to Mutare for the weekend. But he is saying under those rumbles &amp; car their is a young man who is trapped &amp; their is no relief at all. Hope he will be saved. #cycloneidai",other_relevant_information,injured_or_dead_people,0.9,,ok
1111198051425808384,@genetmalawi True though I feel like people affected by #cycloneIdai in rural areas havent been given priority coz they are also some suffering in the outskirts of #Blantyre city whose houses have fallen. I feel like much focus is only going to those rural areas,other_relevant_information,infrastructure_and_utility_damage,0.8,,ok
1110276436080906240,Today we hosted a high powered @eu_echo delegation alongside @UN inter-agencies &amp; International Non Governmental Organisations in #Mutare to strengthen coordination efforts &amp; to strategise on the delivery of a complementary multi-sectoral response to #CycloneIdai impact.,rescue_volunteering_or_donation_effort,other_relevant_information,0.85,,ok
1106904991212716032,RT @zenzele: Dear @nelsonchamisa what plans to you have to help #CycloneIdai .Are you going to visit the area anytime soon . #Asakhe,other_relevant_information,requests_or_urgent_needs,0.7,,ok
1108602208520757248,"Hundreds have died and a half million people are waiting for food and water in Mozambique. Cyclone Idai hit Southern African countries a week ago, but rescue efforts are still ongoing and aid is desperately needed.",injured_or_dead_people,requests_or_urgent_needs,0.9,,ok
1108290416355524609,"#CycloneIdai has devastated communities in #Mozambique, #Zimbabwe, and #Malawi - the death toll in Mozambique alone could rise above 1,000. @CARE staff is on the ground and working to ensure our response meets people’s needs.  @CAREECSARegion @NosbachMarc",injured_or_dead_people,rescue_volunteering_or_donation_effort,0.9,,ok
1108811441497350145,@263Chat @edmnangagwa @InfoMinZW Lets hope and Pray that all the donations being made find their way to the #CYCLONEIDAI victims not to end up being diverted by Fatcats.,not_humanitarian,sympathy_and_support,0.8,,ok
1111614053452075010,eish this is soo sad amana @promabs @tsandrasharara,other_relevant_information,sympathy_and_support,0.8,,ok
1111337397550268417,@giftsiziba93 @Wamagaisa @DougColtart @advocatemahere @cdesetfree @hwendec @BvondoChidziva ARMCHAIR critics from the leafy suburbs of Harare are now in the forefront of spreading heresy &amp; blatant lies to cause confusion &amp; despondency on the distribution of relief aid to the victims of #CycloneIdai. I challenge them to go to Ngangu &amp; Copa to assist. @CharityMaodza,not_humanitarian,rescue_volunteering_or_donation_effort,0.85,,ok
